Gene_Symbol,ES3
LPHN2,-0.744964379
PADI2,-0.633089065
SDHB,1.938008699
MFAP2,0.843571645
RPF1,2.425312032
KDM5B,1.179943734
UAP1,2.339304276
ACTL8,-0.620778909
CTBS,0.244779787
RGS4,-0.405676963
KLHL12,1.595017011
IGSF21,1.745794954
SSX2IP,0.833447625
ZNHIT6,1.209850389
PLA2G2D,-0.841606111
RBBP5,-0.046990446
GBP3,-1.085503145
GBP1,-0.871923016
KIF17,-0.572692127
CDK18,-0.657892575
RAB7L1,1.102557122
CD160,-0.836654623
TXNIP,2.401600961
ECE1,-0.147274806
HMGCL,1.812994231
GALE,0.325958635
ID3,0.584710473
CR2,-0.837754841
CD46,1.121814665
PRPF3,0.803224676
APH1A,1.019751736
LEPRE1,0.654256125
SLC2A1,0.528765021
EBNA1BP2,1.488472663
CDC20,1.159157355
MPL,-0.72496127
ARTN,-0.115259384
IPO13,-0.021664184
ATP6V0B,2.322034931
B4GALT2,0.906948674
ERI3,0.364291602
PTCH2,-0.697815667
AKR1A1,1.554428075
PRDX1,3.129283816
PIK3R3,-0.21662587
TSPAN1,-0.332153024
BLZF1,-0.210478248
C1orf114,0.4709593
SLC19A2,0.120105968
FAAH,-0.368220831
NSUN4,0.786158352
TMED5,0.29978887
MROH9,-0.879888914
DR1,1.028425358
CNN3,2.15300897
PRRC2C,1.926115972
F3,-0.64713122
ABCD3,0.729700374
VAMP4,0.129921567
DPH5,1.803520661
FASLG,-0.842984839
PTBP2,1.260773991
TNFSF4,-0.824046087
PRDX6,2.500752815
DARS2,0.936388015
HSD11B1,-0.794852514
IRF6,-0.735519761
DIEXF,1.106060456
SERPINC1,-0.877879858
RCAN3,-0.575886716
SYF2,1.802368465
C1orf63,0.986443108
SLC35A3,-0.086947623
RCOR3,0.616883846
STMN1,1.668118936
MTFR1L,1.063854621
MAN1C1,-0.847385894
NEK2,0.453917195
RPS6KA1,-0.489547713
DHDDS,0.104515264
NENF,1.727181277
NSL1,0.399185597
PROX1,-0.687999684
ARID1A,-0.111175557
CENPF,1.783957468
RPA2,2.143621914
PPP1R8,1.076372755
STX12,1.304758059
02-Mar,-0.638568251
SLC5A9,-0.791800324
OSBPL9,1.628123302
TXNDC12,1.959962072
ESYT2,0.897168538
CD3EAP,0.287191889
MESDC2,-0.207021807
RCN2,1.34312914
CHRNB4,-0.86056537
MUC5B,-0.822061313
COLEC11,-0.853963978
STAG1,0.865976155
A4GNT,-0.790899027
STK11,-0.108890753
MLL,1.000765274
TREH,-0.771637178
IFT46,1.428872856
MMP8,-0.921706934
APOA1,-0.845328905
ZNF541,-0.717049612
SLC8A2,-0.70086879
KPTN,0.67074486
RPS25,3.290638364
KIF14,0.387722671
TNNT2,-0.798664663
DDX59,0.701802918
CAMSAP2,1.012124042
ATF6,0.861380349
CRYGD,-0.804445951
MREG,0.891273983
TNP1,-0.651420619
FASTKD2,1.181360515
NRP2,-0.7825143
CREB1,1.220453508
KLF7,-0.193433043
TTR,-0.894055114
B4GALT6,-0.715747084
C1orf54,1.714967145
CA14,-0.784098185
CASC1,-0.639139252
LRMP,-0.821931068
ATP10B,-0.861035018
SPCS2,-0.421317329
USP35,-0.724655138
ELOVL4,0.624190166
FILIP1,-0.607501043
CASP8AP2,1.271611044
HMGN3,1.466862604
UBE3D,0.784286189
CNR1,-0.91494571
SPACA1,-0.937488766
ANKRD13C,0.629280904
SGIP1,-0.500453077
PHF3,1.458428921
ZC2HC1B,-0.766174804
ADGB,-0.774608292
PLAGL1,-0.84730873
FBXO30,1.26129311
TNFAIP3,-0.579315683
AKAP7,-0.239026748
RAB32,-0.816860718
MYB,-0.902366375
ALDH8A1,-0.770705779
SGK1,1.051138942
ARG1,-1.013644957
CTGF,0.538247584
TCF21,-0.803403895
PMFBP1,-0.871590733
FBXL5,2.032399227
MED28,1.106417212
SLC16A7,-0.709361057
TMEM5,1.117224782
ZNF430,0.041833344
VAMP8,-0.386572268
DCLRE1B,1.02613585
MYL12B,2.93332616
FOXO3,1.353605996
ARMC2,-0.739652405
GHRH,-0.611057398
RPN2,2.788903737
CASQ2,-0.978039548
OLFM3,0.820811004
PKD2,-0.314479743
ABCG2,-0.839558878
SPP1,-0.857667835
CCNI,2.609514088
RARRES1,-0.883001317
MFSD1,0.632675411
RAB3GAP2,1.779924562
PPL,-0.776787048
UBN1,0.673352082
KLF12,-0.528946606
PCDH17,2.029419083
HS1BP3,0.418045814
C2orf43,-0.433689372
WDR35,0.541712044
CCND2,1.886189069
FGF23,-0.892346333
ELL2,-0.725964555
DNAH7,-0.780874188
CYP20A1,0.193661943
NDUFB3,0.634970303
GTF3C3,-0.245955562
SATB2,-0.708500376
UBE2B,0.971556086
TRPM6,-0.929794244
GDA,-0.959298561
KLF9,-0.437793637
TJP2,0.503610665
C2orf40,-0.822459463
ITGB1BP1,0.772095891
CPSF3,1.984506751
PIGZ,-0.507382618
SENP5,0.309607636
CCDC92,2.013912997
C1orf198,1.414472555
TRIM67,-0.772899402
HEATR1,1.033346158
PTBP3,-0.647316902
RAD23B,1.846634024
FKBP15,0.316894857
CTNNAL1,1.19701099
FAM206A,1.603883049
WDR34,0.399012806
SET,3.013977225
PPP2R4,-0.358633224
GLE1,0.44625216
RAB14,1.024605313
CNTRL,0.327390698
TRIM32,0.655310515
FBXW2,0.67076217
PHF19,-0.343803104
NEK6,0.178944805
BSPRY,-0.791752565
PPP6C,1.05881887
NDUFA8,2.195361843
HDHD3,0.063865049
RBM18,0.806675178
SLC46A2,-0.848153365
HSDL2,0.590617254
MAPKAP1,0.893542974
NR4A3,-0.809643424
INVS,-0.62277622
GALNT12,-0.179860171
DENND1A,-0.339685722
ALG2,0.438375572
CSF3R,-0.83498291
KDSR,2.007475973
VPS4B,0.120077058
ONECUT2,-0.651915862
C19orf25,0.214911415
ZBTB45,-0.249318866
DCAF4,0.279654349
PROX2,-0.915510599
VSX2,-0.906303975
FCF1,0.651578957
PGF,0.073820193
IFI27L2,1.001620281
NEK9,0.230273042
ACYP1,1.018620939
IFT43,1.685389544
NPC2,1.217282673
DNAL1,-0.216653267
IRF2BPL,2.390154099
LTBP2,-0.64293436
KIAA0317,-0.614568773
MLH3,-0.38855083
TTLL5,-0.780405277
ABCD4,-0.492837491
DLST,0.495491291
PPP4R4,-0.442734069
TGFB3,-0.729250276
ZC2HC1C,-0.67601382
SLIRP,3.013115486
RBM25,1.727554207
ALDH6A1,0.579393832
GPR68,-0.87854848
ESRRB,-0.85564676
EIF2B2,2.14536715
NRDE2,0.052220738
COQ6,-0.195896205
RHOQ,2.451898748
SUPT7L,0.3885689
KLHL29,-0.724955231
DNMT3A,0.220768303
TMEM214,-0.512507799
ATAD2B,0.754796586
FKBP1B,0.049932241
ATL2,0.044087941
YPEL5,1.91368725
FAM98A,0.454562791
YIPF4,0.85324581
AFTPH,0.807767703
LGALSL,0.815504683
CNRIP1,0.656732824
BCL11A,-0.511884495
CRIPT,0.780859751
EPCAM,-0.628004573
SLC17A5,-0.225917889
OGFRL1,-0.734419436
FAM178A,0.214056038
IDE,0.8911002
TECTB,-0.868681379
IFIT3,-0.471645037
NKX2-3,-0.590103756
IFIT2,-0.949693409
GPAM,0.19137235
CUTC,0.360504236
PPP1R3C,0.157744417
PYROXD2,-0.442360737
CNNM1,-0.658539401
MXI1,0.390973105
SMNDC1,1.848542612
C10orf88,0.897340921
PRLHR,-0.725975261
TCTN3,1.511712477
FAM45A,1.792432779
AVPI1,-0.20745484
WDR11,1.227254786
C10orf76,0.734464632
KCNIP2,-0.814647457
CCDC147,-0.77950524
GOT1,1.971414305
CPN1,-0.753374948
C10orf95,-0.733243933
SFRP5,-0.803294792
GNA13,-0.516308747
KANSL1,0.92109174
HOXB7,1.171550001
CRHR1,-1.017277106
HOXB3,-0.522381252
HOXB1,-0.783593751
DUSP1,-0.454980338
PANK3,-0.335001054
MSX2,-0.146231241
TEK,-0.897381212
RCL1,0.558633273
CAAP1,1.18666633
EQTN,-0.909521995
MOB3B,-0.728643516
INSL6,-0.871796369
INSL4,-0.914491355
MLANA,-0.695182825
CD274,-0.858304653
IFNA6,-0.891185302
IFNA8,-0.713013935
GRIA2,1.301602032
NUP43,0.134065524
MTHFD1L,1.655154253
LRP11,0.4587926
CCDC170,-0.821886515
PCMT1,1.58231873
PLEKHG1,-0.87094694
MYCT1,-0.933842408
CXorf21,-0.894398112
MAGEB4,-0.842949213
CYSTM1,2.68202274
WDR55,0.351978827
ARAP3,-0.774651453
PCDHB8,-0.897379412
PCDHB10,-0.310065437
PCDHB14,-0.45159617
PCDHB12,-0.894473294
SLC25A2,-1.024325347
TNN,-0.869584597
MRPS14,1.426060208
CENPL,0.561737945
TNFSF18,-0.866494699
GORAB,-0.135500228
GPR31,-0.781731053
ACAT2,1.980192138
TCP1,1.886841259
TTLL2,-0.66323304
SNX19,0.595936326
KCNJ5,-0.884183668
MSANTD2,0.439719291
TP53AIP1,-0.858909131
TEX11,-0.739759203
ARR3,-0.771687486
PDZD11,1.770214335
SLC10A7,-0.756877251
NUDCD1,0.719096227
ENY2,1.752056145
MASTL,-0.175367142
KIAA1217,-0.597134699
PLXDC2,-0.06874451
EPC1,0.61104497
IQSEC3,-0.558082831
CCDC77,0.69913019
TAF12,1.668962793
ENOX1,-0.736398434
TNFSF11,-0.965911245
MTRF1,-0.405667401
SOHLH2,-0.01977145
DNAJC15,-0.507201624
PROSER1,1.119216868
UFM1,1.086577444
WBP4,0.526469928
ELF1,0.287177032
SMAD9,-0.691304449
HSPH1,1.860053975
KBTBD7,0.532078687
ALG5,1.504034346
EXOSC8,1.972278903
ETF1,1.455728149
TGFBI,-0.791199155
FAM53C,0.393278221
SIL1,0.411929111
PAIP2,2.125856468
MYOT,-0.805833953
KDM3B,0.964433644
EGR1,1.099718625
SERP1,1.966022751
PLS1,-0.075554512
ZFP30,-0.355749793
NR2C1,0.614705819
UTP20,0.513567724
TMPO,0.562265375
ARL1,1.272735308
GLT8D2,-0.378591205
MTERFD3,1.201449105
SOCS2,-0.85859609
NFYB,0.716592879
CCDC53,2.133204224
APAF1,-0.561721984
DUSP4,0.532135061
CLU,-0.377950573
TNFRSF10B,1.076341661
SORBS3,-0.593437302
PTK2B,-0.572079589
CHRNA2,-0.763663284
ADRA1A,-0.710402327
PPP3CC,0.920463918
EPHX2,-0.595586959
RNF170,-0.289481473
NPPB,-1.024910413
UBIAD1,0.510978089
TARDBP,1.792025067
TNFRSF8,-0.780020166
PRAMEF2,-0.92877992
ZNF706,1.374176778
CRISPLD1,-0.099963218
RDH10,0.004869041
EPX,-0.967104342
AKAP1,0.978639
COIL,0.634053885
TRIM25,-0.140449757
SCPEP1,0.184313573
SPOP,1.914374684
TBX2,-0.872589637
SLC35B1,1.937815253
TBX4,-0.906168217
DYNLL2,0.965473938
TEX14,-0.491163301
FAM117A,-0.096720779
NCAPH,0.661561808
LRAT,-0.9323525
KIAA0922,0.819491661
MND1,0.756025329
ABCC11,-0.822937421
PAPD5,1.087735126
ADCY7,-0.644288973
CEP89,-0.108670864
TSHZ3,1.257531944
ECHDC2,-0.686531782
TAS2R8,-1.028482144
PLBD1,-0.749172668
PYROXD1,0.070654709
IAPP,-0.896639634
KCNJ8,-0.795813169
TAS2R7,-0.720232725
BCL2L14,-0.763649618
TAS2R9,-0.818520807
PSPC1,-0.470625737
ZNF549,0.22121328
A1BG,0.354189896
ZSCAN18,0.214558899
ZNF211,-0.100235154
PDZRN3,-0.755539797
RGSL1,-0.855687724
LHX4,-0.7441433
RNF2,-0.307048285
TRMT1L,0.231795813
SEC22A,0.674460165
CSTA,-0.319120915
DPPA4,-0.92343416
POPDC2,-0.578599196
B4GALT4,-0.115329252
NAA50,1.289251202
CD80,-0.852572965
KIF18A,0.352734659
GJA8,-0.976737129
DESI2,2.210089333
MAPK8IP1,-0.762100428
CRY2,-0.578914709
PEX16,-0.035396387
DEPDC7,-0.858209529
CAT,0.385556219
PILRB,0.997655999
ZMYM2,0.531169119
GJB6,-0.864871341
GJA3,-0.805051464
TBC1D15,0.856028684
BAI2,-0.201400064
HCRTR1,-0.854389238
ZCCHC17,1.956740606
FABP3,-0.841215665
KHDRBS1,2.232867812
TMEM39B,-0.005869702
CCRL2,-0.872983142
CCR2,-0.755659101
RNF115,1.233825888
POLR3GL,1.493903086
GHSR,-0.668981823
TNFSF10,-0.930195654
ZNF639,0.236057765
SLITRK3,0.230492482
PIK3CA,0.563592628
PDS5A,1.352044123
TMEM156,-0.776886092
LIAS,0.11229439
CPXM2,-0.890521358
TMEM54,-0.14933237
ZSCAN20,-0.549367457
CSMD2,-0.747093614
HPCA,-0.575957681
LRIF1,0.887605263
ADORA3,-0.832483209
GPSM2,0.656630715
GTDC1,0.279283335
CXCR4,-0.840420777
ZRANB3,-0.079813283
ACVR2A,0.315764696
POLK,-0.604515958
SV2C,-0.949544187
FLT3,-0.984926263
MTIF3,0.963729692
GTF3A,2.416697554
RASL11A,-0.674902585
UBL3,0.276524473
FYTTD1,1.234656132
MTERFD2,0.556466586
XPNPEP2,-0.796829045
SASH3,-0.811246769
OCRL,0.828745476
PAEP,-0.846167716
MRPS2,1.543694971
TBX22,-0.78074701
FMOD,-0.681664139
MYOG,-0.834732392
LAX1,-0.970815144
PLG,-0.865864183
KIAA1191,2.251336722
COPA,1.916780298
CD244,-0.905613549
LY9,-0.942752408
HS3ST2,-0.862793113
RBBP6,0.919436328
ZC3H7A,0.760068742
PRM2,-0.896774844
SERAC1,-0.155010571
ANXA11,0.835720308
LDB3,-0.842886439
OPN4,-0.849096787
FAM213A,1.741712002
ZNF205,0.03558425
RPL5,3.580896064
ODF2L,-0.445165625
PTGFR,-0.715110296
SPATA1,-0.874476642
TRMT13,0.862843027
LRRC39,0.135545255
RWDD3,-0.418952467
ZNF644,1.383552559
CCDC18,-0.331262953
RPAP2,0.486848441
PQLC1,-0.210656717
BBS9,-0.264577422
PMS2,-0.73433177
ZMIZ2,-0.047515922
OCM,-0.795226645
07-Sep,2.405062948
EEPD1,-0.777841579
KLHL7,-0.395623625
HERPUD2,0.850870418
CBX3,2.428990317
HNRNPA2B1,2.073496302
WIPF3,-0.847818221
NXPH1,-0.8579347
NPY,-0.050684535
FAM126A,-0.330242367
HOXA7,-0.81800847
NT5C3,2.499946546
ARL4A,-0.341447385
POLM,-0.582647547
RAMP3,-0.853861065
FTSJ2,1.10000062
TWIST1,2.14482624
SMU1,-0.002564354
GLIPR2,0.696061852
CLTA,2.632465769
RECK,-0.709342602
SPINK4,-0.626021733
OR2S2,-0.770923825
ACO1,0.624436336
KIAA1045,-0.76973107
DNAI1,-0.77430205
DCAF10,1.555040536
CNTFR,-0.769056185
KIAA1549,-0.85233415
TRIM24,1.07178096
C7orf49,1.369774948
CALD1,0.931825604
AKR1D1,-0.975692334
NUDT10,1.421796061
SFTPA1,-0.968333416
NEUROG3,-0.909920051
PLAU,-0.682610243
SRGN,-0.949994928
CHST3,-0.460204486
BICC1,-0.732555582
CISD1,-0.06981085
EGR2,-0.607041317
ECD,0.742331053
P4HA1,-0.037384705
SLC25A16,0.241772009
ZWINT,1.609393913
VPS26A,1.737235303
RBM19,-0.337597909
CIT,-0.478486583
IFT81,0.007427934
ACADS,-0.751445728
HVCN1,-0.663829973
DDX54,0.071329269
MED13L,1.715065592
CDKN2C,1.016338983
RNF11,0.763952267
RASSF8,-0.820567769
BHLHE41,-0.878831566
SSPN,-0.518293905
ITPR2,-0.832929275
CCDC91,1.067912389
NECAB1,-0.58640873
WWP1,-0.586715634
ACOT9,0.730271567
PRDX4,2.419788523
DDX39A,1.316426415
PKN1,-0.303784369
C19orf43,2.088795258
CD97,0.154992885
WDR83,0.511145047
GIPC1,0.428750841
ACTRT1,-0.694469205
CCDC70,-0.928004849
SPRYD7,-0.191903307
EBPL,1.802521646
ATP7B,-0.564954774
ZC3H13,-0.789835381
GUCY1B2,-0.939422952
NLN,0.145019563
CENPK,-0.23794118
OPTN,-0.106413725
ITIH5,-0.776862298
ATF1,0.861589267
TSFM,1.058133707
NEUROD4,-0.850750933
ARHGAP9,-0.655079427
NCKAP1L,1.623092209
MMP19,-0.66657974
PFDN5,2.784540333
SPATS2,1.400338095
ORMDL2,0.780876186
NR4A1,-0.080363623
PDE1B,-0.691833813
HOXC13,0.966188477
CDK2,0.151305016
LRP1,-0.406420719
HOXC11,0.318758631
C12orf44,1.74389195
NFE2,-0.981167187
HOXC12,-0.72194165
IKZF4,-0.185343284
SMUG1,0.457808853
TUBA1B,2.948503655
KBTBD4,-0.286287756
SARDH,-0.870528108
DBH,-0.795483402
ATPAF1,1.956444069
STIL,0.698188071
HJURP,1.194644819
IL13RA2,-0.766769816
COL10A1,-0.8645895
AMD1,1.389981554
NDUFAF4,1.695738047
USP45,-0.079518183
PLP1,-0.92049116
SERPINA7,-0.967241743
MORF4L2,3.048482715
H2BFWT,-0.971738314
RAB9B,0.073123994
NRK,-0.961935995
FAM199X,0.022341251
ESX1,-0.886794161
ATXN3L,-0.940371338
RAB9A,2.073803073
METTL8,1.566692533
TTC21B,0.705319862
NMI,2.161464157
TNFAIP6,1.391442272
ACVR1C,-0.803018229
BAZ2B,0.697026839
SLC36A1,-0.696653232
LPGAT1,0.946734837
BATF3,0.484842064
G0S2,-0.626702942
KCNJ2,-0.809892253
RAP2C,1.49442767
EXOSC9,1.734354231
PLA2G12A,1.419681848
B9D2,-0.189604112
ADCK4,0.116510945
PFKFB2,-0.799206339
C4BPA,-0.943694323
C4BPB,-0.933345868
RAB38,0.105178569
GPR83,-0.986920164
EIF2C2,0.681188245
MXD4,-0.235065769
CKS2,2.563982797
WDR69,-0.709434142
ACSL3,1.488031006
CHPF,-0.403606875
DNPEP,0.195557088
INHA,-0.529579378
MOGAT1,-0.902818157
OBSL1,-0.021118331
FAM124B,-0.886986332
SLC12A4,-0.584041063
ENKD1,0.182977765
MC3R,-0.700262759
GCNT7,-0.920206733
CTCFL,-0.760993091
HMGB1P1,-0.740179387
FAM210B,1.657284434
PI3,-0.749196724
FAM209A,-0.965937502
SNX21,-0.740233102
SLPI,-0.416856512
WFDC3,-0.770824807
TTPAL,1.265988252
PREX1,0.426292924
KCNS1,-0.775535808
SLC12A5,-0.766421436
SDC4,0.605421921
NCOA3,0.276876325
PIGT,0.80081737
SEMG2,-0.816289277
MATN4,-0.620193785
NCOA5,0.189518546
VAPB,0.427906923
PARD6B,-0.067737263
ATP5E,3.023071697
CHD6,0.333369804
PLCG1,0.50294434
TOX2,0.489760177
SRSF6,2.480297638
GDAP1L1,-0.507630166
GTSF1L,-0.947242756
ARFGEF2,0.105274861
ZNFX1,0.698602149
ZNF831,-0.723664495
EDN3,-0.855040944
CSE1L,2.407171725
RAB22A,1.736774188
PTGIS,-0.625495193
STAU1,2.239501281
CDH26,-0.899399964
SNAI1,-0.338573325
MOCS3,0.401342778
PPP4R1L,-0.549972752
PMEPA1,0.19607634
RNF114,1.432344926
DDX27,1.918002662
SEMG1,-0.926254075
C20orf85,-0.797730124
BCAS4,0.518428184
KCNK15,-0.723740397
TP53TG5,-0.836918004
PCK1,-0.921357113
ZBP1,-0.837580438
NEURL2,-0.517769064
MTRR,0.543824941
FASTKD3,0.790147542
PEPD,1.027354888
CHST8,-0.944598558
IQSEC2,-0.731919656
VAMP7,2.651268554
IL9R,-0.701684248
XG,0.990183608
STAMBP,1.951884057
NAGK,1.152559771
MCEE,0.227066014
PAIP2B,-0.127756021
SNRNP27,1.949099916
MPHOSPH10,1.958597007
IL17C,-0.760152486
ATP8A1,-0.738945673
USP22,2.074221859
POF1B,-1.028527517
HIF3A,-0.75444795
IRGC,-0.86278972
ZNF45,0.236010872
LYPD3,-0.699228771
PSG8,-0.926481242
CEACAM8,-0.917138701
NDP,-0.815239323
USP9X,2.047123479
CRISP2,-0.91355319
F13A1,-0.829905418
GRM4,-0.880903063
TRERF1,0.514604816
PACSIN1,-0.658943753
BTN2A2,-0.656160354
SIRT5,0.346385875
HIST1H4B,-0.745477181
MRS2,0.750819286
WRNIP1,1.699403847
RRP36,1.696773718
BTN2A3P,-0.86920749
BTN1A1,-0.995916652
SNRPC,2.512841199
SLC17A3,-0.857998654
SLC17A1,-0.878156061
SERPINB6,0.768328863
XPO5,0.61772548
ABCC10,0.063189829
HIST1H1D,-0.911617548
HIST1H4G,-0.751971768
PEX6,-0.191486499
NQO2,1.820845837
PRICKLE4,-0.884183668
OARD1,1.782564724
UNC5CL,-0.561833193
AARS2,0.759665579
HIST1H1A,-0.898547424
ZNF391,-0.751358682
MOCS1,-0.706939299
HIST1H2BJ,-0.789103103
MED20,0.133150791
OR2B6,-0.94608529
TBCC,1.26191905
SPDEF,-0.684042981
TCP11,-0.4697576
MAD2L1BP,1.629760547
HIST1H3B,-0.794815901
APOBEC2,-0.877739973
KLHDC3,1.032639522
GNMT,-0.744079979
DNAH8,-0.612149166
TREM1,-0.867282763
MEA1,2.166428315
KLHL31,-0.774401171
COL21A1,1.505132522
SOX4,1.351667983
GLO1,2.049008379
CPNE5,-0.884450047
KCNK17,-0.79986664
RREB1,-0.615101805
SSR1,1.449068789
RIOK1,1.248773597
NRN1,1.813584397
SLC35B3,0.348344897
RPP40,1.417426661
ATXN1,-0.551180906
NUP153,1.008945123
DEK,1.938564696
CRISP1,-0.904587281
RUNX2,-0.605096262
OPN5,-0.962340842
GCM2,-0.98359429
LRRFIP1,0.37981974
RAB17,-0.373817584
CXCL6,-0.998741381
EREG,-0.888043627
TRIM51,-0.904434734
MYRF,-0.803002927
SCGB1D2,-0.926085423
SCGB2A1,-0.790377617
AHNAK,0.184637589
EMC3,2.044328382
SSUH2,-0.772640551
WNT1,-0.940274988
SH3TC1,-0.756878924
CNOT1,-0.018224828
LRRC29,-0.650875119
BBS2,0.880523258
MT1G,-0.45446223
MT2A,2.007532283
C16orf70,-0.263309171
GOT2,1.346656684
DOK4,-0.468110125
PIWIL1,-0.962301462
GPR18,-0.858557505
CLYBL,-0.50156023
TMTC4,-0.171066165
RAP2A,0.736903984
SLC10A2,-0.868548529
ABCC4,-0.419253203
EFNB2,-0.516956744
SOX21,-0.965479365
TM9SF2,1.381037128
C17orf53,-0.719662472
KIF25,-0.959544165
IRF1,-0.592761501
UPF3B,2.029319254
RNF113A,1.8432157
06-Sep,0.94724127
TMEM255A,-0.531221769
NDUFA1,3.183906046
AMELX,-0.497983247
BMP4,-0.851845828
PTGER2,-0.807298098
FAM193A,0.245257249
GRK4,-0.696431462
SOX9,-0.704045201
TEKT3,-0.466122309
MYH2,-0.811945307
HS3ST3B1,-0.782778575
SLC25A35,-0.843076576
MRPS7,1.617343685
GGA3,-0.485886331
ARMC7,-0.422213389
NUP85,0.8819177
SLC25A19,0.564640429
MIF4GD,1.201692018
NT5C,1.53281059
C1orf61,-0.750236442
TTF1,0.626507646
GTF3C4,0.911747735
DDX31,-0.275132204
BARHL1,-0.627776925
PPP1R12C,0.611235038
MBOAT7,0.005638757
SRMS,-0.744479703
OPRL1,-0.312961259
SLC2A4RG,-0.04860692
NPBWR2,-1.003475144
C20orf195,-0.533831094
BHLHE23,-0.582284883
PPDPF,1.188751716
IL1B,-0.765756996
PLGLB2,-0.743228195
IL37,-0.890097694
CHCHD5,0.634440876
PAX8,-0.854771236
INSIG2,0.579145415
POLR1B,0.726384862
CCDC93,0.137852184
PSD4,-0.710897005
SLC25A23,-0.700021847
PSPN,-0.774594564
GTF2F1,1.114750993
ALKBH7,0.546487853
CLPP,2.102538634
TNFSF9,-0.548205403
GRIA3,-0.828860321
THOC2,1.419305453
MED1,1.66893383
RPL23,2.949825067
ATG4C,0.49540938
CD70,-0.321277446
C3,-0.855459921
SH2D3A,-0.843892839
TRIP10,-0.484641565
GPR108,0.421239837
TNFSF14,-0.813621091
FOSB,-0.78182383
OPA3,-0.463351016
SNRPD2,3.23320871
RTN2,-0.726177053
EML2,-0.44715309
VASP,-0.022174262
SYMPK,-0.143056509
GPCPD1,0.475201565
SDCBP2,-0.47152177
PANK2,-0.091285731
TGM3,-0.771687486
GNRH2,-0.507018965
DEFB126,-1.009471274
FOXA2,-0.783322455
CD93,-0.926173728
GZF1,0.170963874
PAX1,-0.683363675
NAPB,-0.156885436
CST8,-0.804730574
NKX2-4,-0.135017444
CENPB,-0.420619241
PSMF1,0.568136961
NKX2-2,0.921470705
DTD1,1.686182851
CSTL1,-0.815551175
RBCK1,0.240605781
TMX4,1.260508364
CST11,-0.84060196
STK35,-0.032436954
SNRPB,2.356686726
NRSN2,-0.642022949
AP5S1,0.086706536
RRBP1,-0.427012585
BMP2,-0.847290792
ZNF133,0.641047707
FLRT3,0.255951754
OVOL2,-0.900222884
PCSK2,-0.098528519
GFRA4,-0.888744818
MKKS,1.267505371
BFSP1,-0.142869463
DSTN,2.397073102
LAMP5,-0.825891786
SNRPB2,2.198636227
MGME1,1.732342334
LRRN4,-0.639698472
TBC1D20,1.113242856
ITPA,1.816945933
TCF15,-0.855906104
OTOR,-1.050346099
MCM8,0.350084486
BANF2,-0.919627832
TMEM74B,-0.508824638
FAM110A,-0.595038953
MRPS26,1.940816045
DEFB129,-0.957112936
S1PR4,-0.948924039
NCLN,0.034430622
CITED1,-0.729051419
HNRNPR,2.002093607
ZNF436,0.011920147
MAX,-0.050231338
ARMCX5,1.722531479
GDF5,-0.863684589
MMP24,-0.70329845
NECAB3,-0.062506052
ID1,0.195415219
RALY,1.43651683
DYNLRB1,0.280934563
EIF2S2,1.418199229
ERGIC3,1.947459558
ROMO1,2.861611644
FAM83C,-0.995530912
BPIFB1,-0.528005736
CEP250,-0.527300067
PLAGL2,-0.073265223
GRPR,-0.775767613
KDM5C,-0.271730836
AMOT,-0.2800049
TMEM115,0.814506681
PSMB2,2.196316141
EIF2C3,0.698034176
UROD,1.219968878
ST3GAL3,-0.4424644
TMEM53,-0.336557014
HECTD3,-0.708474339
KLC1,2.27440661
XRCC3,-0.821256604
TUBGCP3,0.041241634
MCF2L,-0.565277704
F10,-0.929538811
PCID2,1.834780553
PROZ,-0.746498064
SLURP1,-0.848416958
LRFN3,-0.570438092
IGFLR1,-0.705933293
CAPNS1,1.418961274
PDCD2L,0.927731221
RBM42,-0.401592687
KIRREL2,-0.832614153
UBA2,2.116364215
FFAR2,-0.763696472
HCST,-0.744888096
FFAR1,-0.844242936
COX6B1,2.747154506
KRT36,-0.884484601
THRA,-0.381308746
CCR7,-0.710842964
NR1D1,-0.68626366
FRMD8,-0.672073037
PRDX5,2.670776867
BCL2L12,2.066048857
IRF3,-0.346256357
PRMT1,-0.187112046
RRAS,0.854163927
PRRG2,-0.671693793
SCAF1,-0.822490547
PRR12,-0.419555205
TSKS,-0.75386473
FLRT1,1.191851019
ASL,-0.394134595
SBDS,2.035480233
CSN1S1,-0.993260416
STATH,-1.026853444
HTN1,-1.107671554
STAT5A,-0.581676932
WNK4,-0.862073087
BECN1,1.628671981
PRKCG,-0.758251251
TRAP1,2.610937791
GLIS2,-0.479437961
NSRP1,0.809168964
DNAJC8,2.062653647
AHDC1,-0.61326161
IFI6,0.372937561
DACH2,-0.851986959
ZNF384,0.696261547
SSX1,-0.981167187
UXT,2.275754465
CFP,-0.749228497
ELK1,-0.597554102
TIMM17B,1.241968095
PCNXL4,1.233657548
ATG14,-0.298149721
KTN1,1.453126149
SIX1,-0.57738693
RHOJ,-0.797735902
DLGAP5,1.782201887
L3HYPDH,-0.797462569
HSPA2,-0.645476098
ZBTB1,0.23962096
TRMT5,1.415908676
SGPP1,1.050653381
PLEKHG3,-0.649178518
PZP,-0.844408854
PRDM7,-0.923426545
RHOT1,2.185252185
EVI2A,-0.838105939
OMG,-0.955590115
WDR60,1.302518785
AIF1L,-0.812611276
FAM78A,-0.643819744
NUP214,0.383278818
CTAG2,-0.893574338
